"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q2","Q2-2018","PER","Persons","3","Thousands",,,979.908,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q3","Q3-2018","PER","Persons","3","Thousands",,,982.8476,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q4","Q4-2018","PER","Persons","3","Thousands",,,984.5056,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q1","Q1-2019","PER","Persons","3","Thousands",,,988.0956,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019","PER","Persons","3","Thousands",,,987.8661,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q3","Q3-2019","PER","Persons","3","Thousands",,,975.7311,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q4","Q4-2019","PER","Persons","3","Thousands",,,978.4072,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q1","Q1-2020","PER","Persons","3","Thousands",,,994.7189,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q2","Q2-2020","PER","Persons","3","Thousands",,,966.619,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q3","Q3-2020","PER","Persons","3","Thousands",,,970.739,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q4","Q4-2020","PER","Persons","3","Thousands",,,980.0231,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q1","Q1-2021","PER","Persons","3","Thousands",,,944.8613,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q2","Q2-2021","PER","Persons","3","Thousands",,,977.6318,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q3","Q3-2021","PER","Persons","3","Thousands",,,987.4197,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q4","Q4-2021","PER","Persons","3","Thousands",,,976.287,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q1","Q1-2022","PER","Persons","3","Thousands",,,998.1964,,
"SVN","Slovenia","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q2","Q2-2022","PER","Persons","3","Thousands",,,985.577,,
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q1","Q1-2007","PER","Persons","3","Thousands",,,565195.8,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q2","Q2-2007","PER","Persons","3","Thousands",,,566979.6,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q3","Q3-2007","PER","Persons","3","Thousands",,,568523.3,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q4","Q4-2007","PER","Persons","3","Thousands",,,571138.8,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q1","Q1-2008","PER","Persons","3","Thousands",,,572850.8,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q2","Q2-2008","PER","Persons","3","Thousands",,,573274.3,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q3","Q3-2008","PER","Persons","3","Thousands",,,572607.4,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q4","Q4-2008","PER","Persons","3","Thousands",,,569860.2,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q1","Q1-2009","PER","Persons","3","Thousands",,,565229.3,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q2","Q2-2009","PER","Persons","3","Thousands",,,562747.4,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q3","Q3-2009","PER","Persons","3","Thousands",,,562248.3,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q4","Q4-2009","PER","Persons","3","Thousands",,,562588.4,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,562076,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,564551.4,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,566005.4,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,565776.3,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,568300.4,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,569863.1,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,571062.3,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,573514.7,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,574811.1,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,577195.1,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,578226.2,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,578720.3,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,578684.1,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,581165,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,582386.6,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,583856.3,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,586463.4,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,588417.4,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,590191.6,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,592300.3,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,595101.3,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,596789.6,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,599009.2,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,601711.9,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,604741.3,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,606616.6,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,608584.3,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,610027.9,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,612014.6,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,615229.5,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,617468.8,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,618664.6,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q1","Q1-2018","PER","Persons","3","Thousands",,,622766.9,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q2","Q2-2018","PER","Persons","3","Thousands",,,625853.4,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q3","Q3-2018","PER","Persons","3","Thousands",,,626805.1,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2018-Q4","Q4-2018","PER","Persons","3","Thousands",,,627762.5,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q1","Q1-2019","PER","Persons","3","Thousands",,,629903.5,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q2","Q2-2019","PER","Persons","3","Thousands",,,632684.8,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q3","Q3-2019","PER","Persons","3","Thousands",,,633245,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2019-Q4","Q4-2019","PER","Persons","3","Thousands",,,635370.4,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q1","Q1-2020","PER","Persons","3","Thousands",,,633074.4,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q2","Q2-2020","PER","Persons","3","Thousands",,,586090.9,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q3","Q3-2020","PER","Persons","3","Thousands",,,606037.8,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q4","Q4-2020","PER","Persons","3","Thousands",,,615160.3,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q1","Q1-2021","PER","Persons","3","Thousands",,,616298.6,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q2","Q2-2021","PER","Persons","3","Thousands",,,622978.8,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q3","Q3-2021","PER","Persons","3","Thousands",,,628937.7,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q4","Q4-2021","PER","Persons","3","Thousands",,,633472.8,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q1","Q1-2022","PER","Persons","3","Thousands",,,640765.9,"E","Estimated value"
"OECD","OECD - Total","LFEMTTTT","Employed population, Aged 15 and over, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q2","Q2-2022","PER","Persons","3","Thousands",,,645993.4,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q1","Q1-2003","PER","Persons","3","Thousands",,,146324.1,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q2","Q2-2003","PER","Persons","3","Thousands",,,146649.9,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q3","Q3-2003","PER","Persons","3","Thousands",,,146587.5,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q4","Q4-2003","PER","Persons","3","Thousands",,,146733,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q1","Q1-2004","PER","Persons","3","Thousands",,,147362.4,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q2","Q2-2004","PER","Persons","3","Thousands",,,147948.4,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q3","Q3-2004","PER","Persons","3","Thousands",,,148357.2,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q4","Q4-2004","PER","Persons","3","Thousands",,,148733.6,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q1","Q1-2005","PER","Persons","3","Thousands",,,149205.6,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q2","Q2-2005","PER","Persons","3","Thousands",,,149537,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q3","Q3-2005","PER","Persons","3","Thousands",,,150070.5,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q4","Q4-2005","PER","Persons","3","Thousands",,,150225.6,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q1","Q1-2006","PER","Persons","3","Thousands",,,151193.7,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q2","Q2-2006","PER","Persons","3","Thousands",,,151836,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q3","Q3-2006","PER","Persons","3","Thousands",,,152486.3,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q4","Q4-2006","PER","Persons","3","Thousands",,,153293.8,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q1","Q1-2007","PER","Persons","3","Thousands",,,153503.5,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q2","Q2-2007","PER","Persons","3","Thousands",,,153843.8,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q3","Q3-2007","PER","Persons","3","Thousands",,,154464.3,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q4","Q4-2007","PER","Persons","3","Thousands",,,155063.5,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q1","Q1-2008","PER","Persons","3","Thousands",,,155136.2,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q2","Q2-2008","PER","Persons","3","Thousands",,,155339.6,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q3","Q3-2008","PER","Persons","3","Thousands",,,155245.5,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q4","Q4-2008","PER","Persons","3","Thousands",,,155150.3,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q1","Q1-2009","PER","Persons","3","Thousands",,,153985.6,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q2","Q2-2009","PER","Persons","3","Thousands",,,153404.4,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q3","Q3-2009","PER","Persons","3","Thousands",,,153017.6,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q4","Q4-2009","PER","Persons","3","Thousands",,,152877,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,152782.2,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,152770.6,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,153071.5,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,153061.9,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,153269.8,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,153231.1,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,153438.8,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,153952.9,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,154621.5,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,155147.4,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,155579.2,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,156091.3,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,156282.8,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,156820.1,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,157476.1,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,157699.6,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,158702.9,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,159176.9,"E","Estimated value"
"G-7","G7","LFEMTTFE","Employed population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,159367.3,"E","Estimated value"
