ifscode,exptoau,exptobe,exptoca,exptode,exptofi,exptofr,exptogc,exptogr,exptoir,exptoit,exptoja,exptono,exptont,exptonz,exptopo,exptosp,exptosw,exptosz,exptouk,exptous,totexp,exptoas,date10,impfrau,impfrbe,impfrca,impfrde,impfrfi,impfrfr,impfrgc,impfrgr,impfrir,impfrit,impfrja,impfrno,impfrnt,impfrnz,impfrpo,impfrsp,impfrsw,impfrsz,impfruk,impfrus,totimp,impfras,date,ifs32,ifs34,ifs60,ifs60b,ifs64,ifs66i,ifs70d,ifs71d,ifs99,ifs99ab,ifsreu,ifsrf,devaln,revaln,floatn,fix,dwidth,other,country,et,unr,differe,ka,bm,bn,rd,budg,cacc,election,dregime,leftrght,dfin,regstr,govstr,fixed,fltng,ems,eu,nafta,anz,gatt
142,,,,,,,,,,,,,,,,,,,,,,,19912,,,,,,,,,,,,,,,,,,,,,,,1991.2,501068005376,239598993408,9.5,10.363333,103.34859,104.12466,8454421504,6343380480,165929205760,170158997504,95.940002,6.7542033,0,0,0,0,0,0,Norway,1.995664,5.284102,0,1,0,0,0,,2.5201921,,,,,,minority,0,1,0,0,0,0,1
142,,,,,,,,,,,,,,,,,,,,,,,19913,,,,,,,,,,,,,,,,,,,,,,,1991.2999,504028987392,245300002816,10,10.383333,103.76672,100.15832,7778047488,5408137216,166020087808,170230005760,96.849998,6.8133669,0,0,0,0,0,0,Norway,2.022439,5.544919,0,1,0,0,0,,2.910382,,,,,,minority,0,1,0,0,0,0,1
142,,,,,,,,,,,,,,,,,,,,,,,19914,,,,,,,,,,,,,,,,,,,,,,,1991.3999,473642008576,255802998784,10,10.59,104.27135,102.45813,8813758464,7304049152,174022803456,177753997312,97.639999,6.3916998,0,0,0,0,0,0,Norway,2.0074899,5.8249731,0,1,0,0,0,,.70210963,,,,,,minority,0,1,0,0,0,0,1
142,128.89,1034.05,860.87,1906.3199,899.10999,2773.8501,69.559998,4701.04,337.10999,916.09998,579.08002,,2549.8701,28.799999,327.17001,428.76999,3288.95,208.78999,8509.0996,1901.5699,31521.23,72.230003,19921,311.04999,623.59003,469.57999,1951.6801,921.46997,1058.77,64.940002,3758.74,239.12,875.28003,1637.98,,1027.3101,7.29,297.79999,314.54999,4020.3899,388.38,2408.8999,2224.46,22688.85,87.57,1992.1,469415002112,246964994048,10,10.51,104.77598,106.22448,8833299456,6351308800,170238377984,169858007040,97.919998,6.3549333,0,0,0,0,0,0,Norway,2.00489,5.7863221,0,1,0,0,0,,1.0691283,,,,,,minority,0,1,0,0,0,0,1
142,,,,,,,,,,,,,,,,,,,,,,,19922,,,,,,,,,,,,,,,,,,,,,,,1992.2,470794010624,257430994944,10,10.413333,105.87175,107.39105,8674607104,6407345152,169892462592,172765003776,97.669998,6.3127999,0,0,0,0,0,0,Norway,1.9977241,5.995008,0,1,0,0,0,,-.17272016,,,,,,minority,0,1,0,0,0,0,1
142,,,,,,,,,,,,,,,,,,,,,,,19923,,,,,,,,,,,,,,,,,,,,,,,1992.2999,501555003392,255311003648,11,14.276667,106.13128,111.12407,8873052160,6627935744,171402133504,173546995712,98.419998,5.7939334,0,0,0,0,0,0,Norway,2.010133,5.8968139,0,1,0,0,0,,2.142359,,,,,,minority,0,1,0,0,0,0,1
142,,,,,,,,,,,,,,,,,,,,,,,19924,,,,,,,,,,,,,,,,,,,,,,,1992.3999,499070992384,323328999424,11,19.620001,106.59265,110.15749,8796924928,6518389248,182070493184,186782007296,97.559998,6.3963366,0,0,1,0,0,0,Norway,2.002733,6.003788,0,1,0,0,0,,1.0422845,,,,,,minority,0,1,0,0,0,0,1
142,104,797,670,1377,815,2490,56,3983,324,829,590,,2712,8,288,350,2700,186,7740,2061,28152,72,19931,234,585,485,1727,789,983,40,3200,272,831,1265,,994,7,235,339,3328,372,2179,1884,19838,89,1993.1,494031011840,313457999872,8.75,9.9433336,107.44332,108.32431,7820135424,5876447232,171183259648,177113006080,96.080002,6.9538002,0,0,0,0,0,0,Norway,1.994799,5.948616,,,,,,,1.1895231,,,,,,minority,0,1,0,0,0,0,1
142,,,,,,,,,,,,,,,,,,,,,,,19932,,,,,,,,,,,,,,,,,,,,,,,1993.2,486359007232,334917992448,7.5,7.8966665,108.48142,109.85751,8626825216,5783492096,170864705536,178523996160,96.379997,6.8467665,0,0,0,0,0,0,Norway,1.999817,6.1675129,,,,,,,1.7046448,,,,,,minority,0,1,0,0,0,0,1
142,,,,,,,,,,,,,,,,,,,,,,,19933,,,,,,,,,,,,,,,,,,,,,,,1993.2999,490555015168,337228988416,7.5,6.6466665,108.42375,115.15707,7405842432,5837928448,178579193856,185110003712,94.519997,7.2512665,0,0,0,0,0,0,Norway,2.008508,6.0596108,,,,,,,.89525145,,,,,,minority,0,1,0,0,0,0,1
142,,,,,,,,,,,,,,,,,,,,,,,19934,,,,,,,,,,,,,,,,,,,,,,,1993.3999,484883005440,342676013056,7,6.0533333,108.64002,117.85685,8000419840,6458265088,189009133568,192917995520,94.879997,7.3246832,0,0,0,0,0,0,Norway,2.0122881,5.6828632,,,,,,,.019075463,,,,,,minority,0,1,0,0,0,0,1
144,12.6,84.099998,18.200001,142.60001,73.199997,84.199997,11.2,333.29999,7.5999999,73.699997,7.3000002,219.10001,107.8,6.5,10.2,13.9,,27.5,331.20001,175.8,1767.5,27.5,19591,20.299999,90.099998,15.3,95.199997,22.200001,95.199997,4.3000002,544.5,2.5,75.300003,23.1,82.800003,186.5,3.7,10,15.8,,46.799999,331.5,254.2,1928.2,8.8999996,1959.1,,,4.5,,12.848102,37.771355,481325920,530811616,142464253952,66245001216,,5.1732101,0,0,0,0,0,0,Sweden,,,,,,,,-1.2076383,.015618416,,,,,Control ,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19592,,,,,,,,,,,,,,,,,,,,,,,1959.2,,,4.5,,12.807925,38.453972,567345984,596148224,142464253952,66245001216,,5.1732101,0,0,0,0,0,0,Sweden,,,,,,,,-1.2076383,.015618416,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19593,,,,,,,,,,,,,,,,,,,,,,,1959.3,,,4.5,,12.871421,41.867043,521919648,559807168,142464253952,66245001216,,5.1732101,0,0,0,0,0,0,Sweden,,,,,,,,-1.2076383,.015618416,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19594,,,,,,,,,,,,,,,,,,,,,,,1959.4,,,4.5,,12.979308,41.184429,636935296,727014720,142464253952,66245001216,,5.1732101,0,0,0,0,0,0,Sweden,,,,,,,,-1.2076383,.015618416,,,,,,Control ,1,0,0,0,0,0,1
144,17.9,106.8,21,168.5,107,99.800003,13.4,389.5,8.3999996,84.400002,8.8999996,233.89999,131.3,5.5999999,11.8,23.299999,,40.099998,410.29999,164.3,2079.8999,33.700001,19601,29.4,111.6,20.6,121.3,41.799999,113.5,3,619.70001,2.3,84,31.200001,110.4,225.2,4.6999998,10,22.700001,,54.099998,375.89999,356.70001,2345.3,7.1999998,1960.1,24700000256,,5,6.5,13.365903,41.411968,601367424,734553600,147206520832,72161001472,,5.1732101,0,0,0,0,0,0,Sweden,3.6073151,1.429812,,,,,,-1.7045218,-3.471401,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19602,,,,,,,,,,,,,,,,,,,,,,,1960.2,24800000000,,5,6.5,13.393718,41.639507,625916992,689127232,147206520832,72161001472,,5.1732101,0,0,0,0,0,0,Sweden,3.6210849,1.439746,,,,,,-1.7045218,-3.471401,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19603,,,,,,,,,,,,,,,,,,,,,,,1960.2999,25070000128,,5,6.5,13.416756,44.825043,622824128,663997760,147206520832,72161001472,,5.1732101,0,0,0,0,0,0,Sweden,3.6325419,1.420211,,,,,,-1.7045218,-.6790368,1,2,1,,Control ,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19604,,,,,,,,,,,,,,,,,,,,,,,1960.3999,26370000896,,5,6.5,13.463676,44.369965,716189760,813034880,147206520832,72161001472,,5.1732101,0,0,0,0,0,0,Sweden,3.6418569,1.36964,,,,,,-1.7045218,-.6790368,,,,,,Control ,1,0,0,0,0,0,1
144,22.1,107.7,22.5,206.89999,126.2,117.8,18.299999,430.39999,9.5,95.199997,17.1,264,151.8,6.5999999,15.6,27.200001,,55.299999,409.10001,136.10001,2276,36.599998,19611,34.299999,102.6,19.700001,134.5,48.900002,107,3.5,649,2.2,94,34.099998,117.9,214.5,3.7,9.8999996,22.700001,,62.099998,412,332.10001,2412.3999,7.6999998,1961.1,25610000384,,5,6.5,13.593758,45.280117,631909376,723342016,155023212544,78521999360,,5.1732101,0,0,0,0,0,0,Sweden,3.6490309,1.2881401,,,,,,.75138175,-.095514186,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19612,,,,,,,,,,,,,,,,,,,,,,,1961.2,25039998976,,5,6.5,13.692655,45.507656,691833472,710390656,155023212544,78521999360,,5.1732101,0,0,0,0,0,0,Sweden,3.6562691,1.23157,,,,,,.75138175,-.095514186,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19613,,,,,,,,,,,,,,,,,,,,,,,1961.2999,25280000000,,5,6.5,13.717941,47.5555,675789312,685841088,155023212544,78521999360,,5.1732101,0,0,0,0,0,0,Sweden,3.6635699,1.199899,,,,,,.75138175,1.1398081,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19614,,,,,,,,,,,,,,,,,,,,,,,1961.3999,26649999360,,5,6.5,13.793237,47.5555,744992000,808975488,155023212544,78521999360,,5.1732101,0,0,0,0,0,0,Sweden,3.6709371,1.184355,,,,,,.75138175,1.1398081,,,,,,Control ,1,0,0,0,0,0,1
144,20.9,108.8,22.9,231.39999,133.2,129.60001,18,446.79999,9.6000004,117.2,14.1,281.5,159.39999,4.9000001,15.3,35.099998,,61.900002,383.79999,163.3,2396.3999,38.700001,19621,31.799999,98,23.6,148.60001,57.299999,128.39999,3.2,687,1.4,114,34.099998,135,241.39999,4.3000002,10.8,24.9,,71.599998,447.29999,316.20001,2586.3999,7.5,1962.1,26229999616,,5,6.5,14.123922,47.783039,682168320,789258496,161009713152,85195997184,,5.1732101,0,0,0,0,0,0,Sweden,3.678369,1.18483,,,,,,.70425844,-.5047183,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19622,,,,,,,,,,,,,,,,,,,,,,,1962.2,25890000896,,4,5.833333,14.358239,48.238117,757170112,733973696,161009713152,85195997184,,5.1732101,0,0,0,0,0,0,Sweden,3.6836519,1.197464,,,,,,.70425844,-.5047183,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19623,,,,,,,,,,,,,,,,,,,,,,,1962.2999,26460000256,,4,5.5,14.46725,50.741035,679848704,708070976,161009713152,85195997184,,5.1732101,0,0,0,0,0,0,Sweden,3.6867869,1.2222151,,,,,,.70425844,-.088031888,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19624,,,,,,,,,,,,,,,,,,,,,,,1962.3999,29190000640,,4,5.5,14.459945,51.196114,805496000,891322816,161009713152,85195997184,,5.1732101,0,0,0,0,0,0,Sweden,3.687711,1.267188,,,,,,.70425844,-.088031888,,,,,,Control ,1,0,0,0,0,0,1
144,28.1,119.7,29,245.89999,138.39999,151,24.1,454.5,11.9,138.39999,15.9,358,162.2,10.5,13.9,49.299999,,69.599998,431.79999,177.8,2672,42,19631,35.700001,93.800003,28.4,190.39999,56.900002,130.89999,3.8,728.79999,1.4,117.2,35.599998,151.3,247.5,4.1999998,12.9,23,,75.300003,506.79999,340.70001,2793.8999,9.3000002,1963.1,28519999488,,3.5,5,14.604075,50.058422,659551808,778046912,170631512064,91007000576,,5.1732101,0,0,0,0,0,0,Sweden,3.633774,1.351493,,,,,,-.087905325,-3.3822234,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19632,,,,,,,,,,,,,,,,,,,,,,,1963.2,29030000640,,4,5.166666,14.745396,52.106266,785585728,857301376,170631512064,91007000576,,5.1732101,0,0,0,0,0,0,Sweden,3.687,1.372308,,,,,,-.087905325,-3.3822234,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19633,,,,,,,,,,,,,,,,,,,,,,,1963.2999,29230000128,,4,5.5,14.798215,53.699036,826759424,796410752,170631512064,91007000576,,5.1732101,0,0,0,0,0,0,Sweden,3.71737,1.376506,,,,,,-.087905325,2.472718,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19634,,,,,,,,,,,,,,,,,,,,,,,1963.3999,32060000256,,4,5.5,14.909755,54.381649,930756736,961105408,170631512064,91007000576,,5.1732101,0,0,0,0,0,0,Sweden,3.702405,1.381283,,,,,,-.087905325,2.472718,,,,,,Control ,1,0,0,0,0,0,1
144,31.299999,136.5,34.099998,317.10001,172.39999,184.60001,27,524.90002,15.1,127,33.799999,393.39999,188.7,20.5,15.5,54.099998,,78.300003,511.29999,200,3118,52.400002,19641,42.200001,107.7,36.5,239.60001,74.699997,156.39999,4.6999998,828.20001,2.3,126.5,46.900002,185.60001,221.2,5.5,19.1,30.5,,88.5,580.79999,386.79999,3193,9.3000002,1964.1,31189999616,,4.5,6,15.060347,55.74688,809942016,934042880,182214311936,101507997696,,5.1732101,0,0,0,0,0,0,Sweden,3.653455,1.382524,,,,,,-.18717737,-1.6308343,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19642,,,,,,,,,,,,,,,,,,,,,,,1964.2,31200000000,,4.5,6,15.1525,56.201958,945061184,961105408,182214311936,101507997696,,5.1732101,0,0,0,0,0,0,Sweden,3.6589999,1.340145,,,,,,-.18717737,-1.6308343,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19643,,,,,,,,,,,,,,,,,,,,,,,1964.2999,31360000000,,4.5,6,15.345517,58.022263,851888896,895768768,182214311936,101507997696,,5.1732101,0,0,0,0,0,0,Sweden,3.64833,1.28013,,,,,,-.18717737,1.1721622,1,2,1,,Control ,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19644,,,,,,,,,,,,,,,,,,,,,,,1964.3999,34539999232,,5,6.333333,15.500323,59.387493,1068582208,1064716096,182214311936,101507997696,,5.1732101,0,0,0,0,0,0,Sweden,3.6462929,1.175741,,,,,,-.18717737,1.1721622,,,,,,Control ,1,0,0,0,0,0,1
144,36.700001,138.7,46.400002,357.29999,200,193.60001,29.299999,574.29999,14,121.7,24.4,465.70001,205.8,9.1999998,21.9,67.800003,,81.900002,527.20001,239.7,3408.7,53.099998,19651,50.900002,128,37.299999,273.79999,97.5,181.2,5.5,943,3.0999999,154.2,60.900002,238.3,236.2,6.3000002,21.4,29.200001,,99.099998,642.40002,415.60001,3637.1001,13.2,1965.1,32870000640,,5,6.5,15.633777,61.207798,941581760,1091392000,189147594752,111663996928,,5.1732101,0,0,0,0,0,0,Sweden,3.6934011,.85518891,,,,,,.017910875,-4.5170155,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19652,,,,,,,,,,,,,,,,,,,,,,,1965.2,33309999104,,5.5,7,15.800103,60.75272,972510272,1071095104,189147594752,111663996928,,5.1732101,0,0,0,0,0,0,Sweden,3.6800001,1.09271,,,,,,.017910875,-4.5170155,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19653,,,,,,,,,,,,,,,,,,,,,,,1965.2999,33720000512,,5.5,7,16.284752,61.207798,936942464,1045965696,189147594752,111663996928,,5.1732101,0,0,0,0,0,0,Sweden,3.6968501,.93126249,,,,,,.017910875,-2.2237613,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19654,,,,,,,,,,,,,,,,,,,,,,,1965.3999,37390000128,,5.5,7,16.400785,62.573029,1119807616,1168713344,189147594752,111663996928,,5.1732101,0,0,0,0,0,0,Sweden,3.725451,1.012184,,,,,,.017910875,-2.2237613,,,,,,Control ,1,0,0,0,0,0,1
144,42.200001,142.89999,70.099998,383,231.3,233,33.799999,552.29999,13.1,153.5,28.700001,447.5,210.8,8.3000002,35.799999,81.400002,,92.800003,542.09998,294.10001,3647,50.299999,19661,61.200001,127.4,46.5,287.5,128.60001,196.8,5.4000001,922.5,3.0999999,155.2,58.200001,251.60001,247.89999,5.4000001,21.200001,31.799999,,103.5,700.59998,427.29999,3796.2,14.5,1966.1,35849998336,,5.5,7,16.807049,63.028103,976376384,1179924992,193310572544,121616998400,,5.1732101,0,0,0,0,0,0,Sweden,3.719352,1.27434,,,,,,1.430721,-4.3174953,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19662,,,,,,,,,,,,,,,,,,,,,,,1966.2,37090000896,,6,7.5,17.012426,63.028103,1096997760,1130246016,193310572544,121616998400,,5.1732101,0,0,0,0,0,0,Sweden,3.727,1.3750859,,,,,,1.430721,-4.3174953,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19663,,,,,,,,,,,,,,,,,,,,,,,1966.2999,37549998080,,6,7.6666665,17.116661,62.34549,992807168,1057563904,193310572544,121616998400,,5.1732101,0,0,0,0,0,0,Sweden,3.7514789,1.187027,,,,,,1.430721,-1.3611808,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19664,,,,,,,,,,,,,,,,,,,,,,,1966.3999,41389998080,,6,7.0833335,17.29001,63.938255,1200221952,1214333056,193310572544,121616998400,,5.1732101,0,0,0,0,0,0,Sweden,3.735471,1.293774,,,,,,1.430721,-1.3611808,,,,,,Control ,1,0,0,0,0,0,1
144,53.799999,144.8,62.799999,427.29999,232,211.39999,32,498.70001,15.9,161.7,40.799999,538.70001,195.3,9.3999996,24.200001,75,,99.900002,603.79999,332.29999,3804.8999,45.099998,19671,70.400002,114,32.700001,327.79999,133.2,227.8,6.3000002,906.90002,3.5999999,177,67.300003,280.20001,228.3,3.5,34.900002,38.299999,,118.6,689.5,436.20001,3908.2,11.7,1967.1,40090001408,,5,6.5,17.583328,64.620872,1043452672,1184177664,199916847104,132066000896,,5.1732101,0,0,0,0,0,0,Sweden,3.7125511,1.853042,0,1,0,1,0,.76476914,-1.8018844,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19672,,,,,,,,,,,,,,,,,,,,,,,1967.2,41540001792,,5,5.9166665,17.749092,65.75856,1233276800,1143584000,199916847104,132066000896,,5.1732101,0,0,0,0,0,0,Sweden,3.7,1.589542,0,1,0,1,0,.76476914,-1.8018844,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19673,,,,,,,,,,,,,,,,,,,,,,,1967.2999,43020001280,,5,4.1666665,17.906427,65.075951,1016003584,1133532160,199916847104,132066000896,,5.1732101,0,0,0,0,0,0,Sweden,3.6732481,1.7655081,0,1,0,1,0,.76476914,-1.0380421,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19674,,,,,,,,,,,,,,,,,,,,,,,1967.3999,47680000000,,6,5.6666665,17.913733,65.986099,1234823296,1239655808,199916847104,132066000896,,5.1732101,0,0,0,0,0,0,Sweden,3.6973951,1.666151,0,1,0,1,0,.76476914,-1.0380421,,,,,,Control ,1,0,0,0,0,0,1
144,55.099998,151.3,69.800003,467.70001,232.10001,229.89999,26.299999,575.09998,22.299999,154.5,42.299999,514.09998,227,9.6000004,30,76.400002,,118.1,726.70001,384.10001,4163.2998,50.900002,19681,76.599998,145.60001,37.900002,368.5,171.3,230.2,11.1,958,4.3000002,186.2,86.800003,296.5,235.2,3.5999999,42.700001,53.900002,,132.7,691.79999,474.20001,4217.1001,10,1968.1,47189999616,,5.5,7.4166665,18.046625,65.075951,1162527744,1291461248,207021998080,140024004608,,5.1732101,0,0,0,0,0,0,Sweden,3.7158749,1.912662,0,1,0,1,0,1.6068672,-3.2696471,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19682,,,,,,,,,,,,,,,,,,,,,,,1968.2,49370001408,,5.5,6.5833335,18.086519,68.033943,1209113856,1200995072,207021998080,140024004608,,5.1732101,0,0,0,0,0,0,Sweden,3.744,1.722585,0,1,0,1,0,1.6068672,-3.2696471,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19683,,,,,,,,,,,,,,,,,,,,,,,1968.2999,50850000896,,5.5,6.9166665,18.178112,71.447021,1181084928,1228057600,207021998080,140024004608,,5.1732101,0,0,0,0,0,0,Sweden,3.739862,1.872829,0,1,0,1,0,1.6068672,.99751949,1,2,1,,Control ,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19684,,,,,,,,,,,,,,,,,,,,,,,1968.3999,54679998464,,5,5.75,18.223907,70.764404,1357764352,1405123712,207021998080,140024004608,,5.1732101,0,0,0,0,0,0,Sweden,3.752753,1.696882,0,1,0,1,0,1.6068672,.99751949,,,,,,Control ,1,0,0,0,0,0,1
144,67.5,186.8,78.099998,568.09998,311.89999,296.5,23.9,666.29999,23.6,178.39999,53,562.59998,254.3,7.0999999,32.099998,90.199997,,154.89999,742,360.20001,4711,53.5,19691,103,188.8,50.5,452.20001,271.20001,253.3,12.3,1123,6.4000001,193.60001,87.300003,346.60001,254.2,4.0999999,52.299999,54.700001,,152.3,815.40002,505.39999,4940.3003,13.7,1969.1,56160002048,,6,7.1666665,18.3922,71.219482,1316397440,1393718784,209261707264,152126996480,,5.1732101,0,0,0,0,0,0,Sweden,3.761616,1.543274,0,1,0,1,0,.57846403,-.66991556,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19692,,,,,,,,,,,,,,,,,,,,,,,1969.2,56510001152,,6,8.833333,18.525373,73.267326,1432186240,1465821056,217294225408,152126996480,,5.1732101,0,0,0,0,0,0,Sweden,3.7482519,1.798142,0,1,0,1,0,.57846403,-.66991556,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19693,,,,,,,,,,,,,,,,,,,,,,,1969.2999,57799999488,,7,10,18.703499,76.225327,1349065728,1432379520,197417549824,152126996480,,5.1732101,0,0,0,0,0,0,Sweden,3.8009901,1.394208,0,1,0,1,0,.57846403,-.66991556,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19694,,,,,,,,,,,,,,,,,,,,,,,1969.3999,59719999488,,7,10,18.866734,77.590553,1596880896,1617564288,238197506048,152126996480,,5.1732101,0,0,0,0,0,0,Sweden,3.814815,1.442268,0,1,0,1,0,.57846403,-.66991556,,,,,,Control ,1,0,0,0,0,0,1
144,102,210.60001,96.199997,665.29999,425.79999,341.79999,23.200001,795.79999,25.5,216.3,66,735.40002,305.60001,8.6999998,42.799999,100.4,,196.3,847.40002,408.5,5683.8999,70.300003,19701,131,237.5,59,542.90002,357.79999,290.20001,15.3,1325.6,6.3000002,208.2,126,408.20001,314.5,4.5999999,56.400002,51.799999,,174.60001,966.90002,609.5,5901.3999,15.1,1970.1,101976997888,,7,10,19.480341,77.363014,1499455744,1695079040,214992961536,172226002944,,5.1732101,0,0,0,0,0,0,Sweden,3.821965,1.295132,0,1,0,1,0,-1.7999605,-.79546642,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19702,,,,,,,,,,,,,,,,,,,,,,,1970.2,101715001344,,7,10,19.774502,78.728249,1728134016,1801589248,225663942656,172226002944,,5.1732101,0,0,0,0,0,0,Sweden,3.8457949,1.2101001,0,1,0,1,0,-1.7999605,-.79546642,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19703,,,,,,,,,,,,,,,,,,,,,,,1970.2999,102692003840,,7,10,20.078777,79.183319,1631675520,1624716544,214697361408,172226002944,,5.1732101,0,0,0,0,0,0,Sweden,3.868861,1.199944,0,1,0,1,0,-1.7999605,-.79546642,1,2,1,,Control ,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19704,,,,,,,,,,,,,,,,,,,,,,,1970.3999,108872998912,,7,9.333333,20.380524,79.865936,1935355392,1886062976,258135113728,172226002944,,5.1732101,0,0,0,0,0,0,Sweden,3.881283,1.1985641,0,1,0,1,0,-1.7999605,-.79546642,,,,,,Control ,1,0,0,0,0,0,1
144,136.10001,230.8,112,741.40002,468.39999,378.20001,30.9,835.09998,33.299999,216.2,73.099998,765.70001,328.60001,12.4,49.099998,110.1,,217.60001,1009.7,491.89999,6326.3999,85.800003,19711,129,225,50.700001,564.70001,380.79999,276.20001,6.9000001,1338.7,9.5,197.8,145.89999,439.60001,288.70001,3.5999999,60,53.400002,,187.3,996,566.20001,5937.2998,17.299999,1971.1,108780003328,,6.5,6.8333335,21.163548,79.207924,1799463040,1729293824,225446477824,186215006208,,5.1732101,0,0,0,0,0,0,Sweden,3.861835,1.795275,0,1,0,1,0,-1.3103133,.96662456,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19712,,,,,,,,,,,,,,,,,,,,,,,1971.2,108856999936,,6,5.9166665,21.136293,78.925034,1897274624,1734899584,227897802752,186215006208,,5.1732101,0,0,0,0,0,0,Sweden,3.872448,1.98493,0,1,0,1,0,-1.3103133,.96662456,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19713,,,,,,,,,,,,,,,,,,,,,,,1971.2999,111958999040,,5.5,5.75,21.461079,77.793495,1709808384,1642497536,212336820224,186215006208,,5.1408067,0,0,1,0,0,0,Sweden,3.8545239,2.140456,0,1,0,1,0,-1.3103133,.96662456,,,,,,Control ,0,1,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19714,,,,,,,,,,,,,,,,,,,,,,,1971.3999,117848997888,,5,4.6666665,21.848516,78.076378,2056860416,1960142336,256437567488,186215006208,,5.0163941,0,0,0,1,0,0,Sweden,3.853858,2.413815,0,1,0,1,0,-1.3103133,.96662456,,,,,,Control ,1,0,0,0,0,0,1
144,153.3,270.10001,128.8,809.79999,550.09998,436.89999,28.299999,939.70001,48.400002,263.89999,78.900002,833.59998,346.20001,11.4,67.599998,173.60001,,253.3,1290.7,620.5,7388,82.900002,19721,161.60001,256.29999,52.200001,654.29999,477.70001,352.60001,15.6,1520.4,11.8,228.10001,175,522.40002,334.20001,5.5999999,85.599998,74.5,,215.39999,1052.1,582.5,6803.8999,26,1972.1,121668001792,,5,3,22.255901,78.076378,2002870784,1976701824,231662436352,203757993984,,4.8026667,0,0,0,0,0,0,Sweden,3.8581131,2.2199581,0,1,0,1,0,-1.2122225,1.3251015,,,,,,Control ,1,0,0,0,0,0,1
144,,,,,,,,,,,,,,,,,,,,,,,19722,,,,,,,,,,,,,,,,,,,,,,,1972.2,123101003776,,5,3.5833333,22.515785,78.925034,2167422208,1985516544,232048820224,203757993984,,4.7649999,0,0,0,0,0,0,Sweden,3.865653,2.154788,0,1,0,1,0,-1.2122225,1.3251015,,,,,,Control ,1,0,0,0,0,0,1
